ID,Nome,Artista,Letra
1577,Share It With You,Hojean,"It's you that I'm looking for
Can you tart to think about
All the things you want from me
Walk down this
Vibrant boulevard
With my mind thinking should I go first
My hand is open
To hold if you want
I'll share it with you
I'll share it with you 'cause
I love ya
Baby
Baby
Babe
My mind isn't for anyone
But you seem to have a hold on my mind
I can't think straight
Thoughts being held just from your touch
My soup isn't ready for this
But if you want
I can let you have it
I'll share it with you
I'll share it with you 'cause
I love ya
Baby
Baby
Babe"
1581,Sou um dos Dez,Wagner Santos,"Jesus, estou aqui, sou um dos dez
Fui abençoado pelo Teu poder
Jesus, eu voltei
Vim agradecer o milagre que eu recebi de Ti
Desde o dia em que por Ele eu fui tocado
Curou minhas feridas, sarou meu passado
Que tanto insistia em me atormentar
Entrou em minha casa e, para mim, fez tudo novo
Me trouxe alegria e me deu renovo
Por isso, eu Te peço, Jesus, não vá embora
Não vá embora, fica comigo
Se quiseres, faço uma tenda só para Ti
Ou senão podes morar dentro do meu coração
Pois Tu és meu bem-querer, é meu grande amor
Deixo tudo pra Te servir, ó, meu Senhor
Jesus, estou aqui, sou um dos dez
Eu fui abençoado pelo Teu poder
Jesus (eu voltei), eu voltei
Vim agradecer o milagre que eu recebi de Ti
Desde o dia em que por Ele eu fui tocado
Curou minhas feridas, sarou meu passado
Que tanto insistia em me atormentar
Entrou em minha casa e, para mim, fez tudo novo
Me trouxe alegria e me deu renovo
Por isso, eu Te peço, Jesus, não vá embora
Não vá embora, fica comigo
Se quiseres, faço uma tenda só para Ti
Ou senão podes morar dentro do meu coração
Pois Tu és meu bem-querer, é meu grande amor
Deixo tudo pra Te servir, ó, meu Senhor
Não vá embora, fica comigo
Se quiseres, faço uma tenda só para Ti (ô, meu Deus)
Ou senão podes morar dentro do meu coração
Pois Tu és meu bem-querer, meu grande amor
Deixo tudo pra Te servir, ó, meu Senhor
Não vá embora (fica, Pai), fica comigo (aleluia)
Se quiseres, faço uma tenda só para Ti
Ou senão podes morar dentro do meu coração
Pois Tu és meu bem-querer, meu grande amor
Deixo tudo pra Te servir, ó, meu Senhor
Mas não vá embora"
1591,Rap da Akatsuki - Os Ninjas Mais Procurados do Mundo,7 Minutoz,"Da escuridão surgem nuvens vermelhas
Renegados estão na sua aldeia
Criminosos colecionando demônios
Se ficar no nosso caminho, não tem quem te ajude
Os ninjas mais procurados do mundo
Akatsuki
Quem está por trás da máscara?
Esse é meu segredo
Assim como o de Madara
O meu olho é vermelho
(Sharingan)
Akatsuki não sabe as minhas intenções
Não passam de peões em minhas manipulações
Intangível, meu poder em outro nível
Derrotados no caminho
Me perguntam: como é possível?
A máscara esconde a revolta de um ninja
Obito! Obito Uchiha (ah)
Há um monstro na água, farejando seu sangue
Uma Bijuu sem cauda, Hoshigaki Kisame
Minhas escamas não sabem o que é a trégua
Avisem que há um tubarão
Entre os Sete Espadachins da Névoa
Com a Samehada, cara, tenho muito chakra
Nunca me derrotarão
Vai, Gai, pode abrir o Sexto Portão
E eu prefiro tirar minha vida
Do que passar mais uma informação
Foi como Itachi disse: Só na minha morte
Eu descobri, da minha vida, qual foi a razão
(Yeah)
Itachi Uchiha, sou como um corvo
Nukenin procurado por traição
Eu matei meu clã, o meu pai e minha mãe
Tudo isso na frente do meu irmão
Quanta arrogância
Sasuke, cê não vai me derrotar
Cê não passa de uma criança
Nunca vai ter sua vingança
Enquanto não tiver meus olhos
Meu irmão, te falta ódio
Da escuridão surgem nuvens vermelhas
Renegados estão na sua aldeia
Criminosos colecionando demônios
Se ficar no nosso caminho, não tem quem te ajude
Os ninjas mais procurados do mundo
Akatsuki
Criminosos colecionando demônios
(Akatsuki! Akatsuki!)
E o mundo inteiro tem medo de quem nós somos
(Akatsuki! Akatsuki!)
Procurados, nukenins
Vamos caçá-los, jinchuurikis
Criminosos colecionando demônios
(Akatsuki! Akatsuki!)
Kakuzu, só me importo comigo mesmo
Quero que as pessoas morram
Eu só ligo pro dinheiro
E não venha me dizer
Que não passa de arrogância
Porque até mesmo no inferno
O dinheiro tem importância
Uma fúria assassina
Sangue em todas as missões
Aumentando minha vida
Roubando seus corações
Destruiu meu coração
E achou que eu tinha morrido?
Ridículo
Eu tenho cinco!
Branco e Preto, eu sou Zetsu
Dualidade, mas somente uma manipulação
Desde cedo, em segredo
Altero a história em busca da ressurreição
A real motivação pro Plano da Lua
É pra reviver minha mãe, a Deusa Kaguya
Quando for se referir a mim, cuidado como fala
Cê tá falando com o homem
Que matou Uchiha Madara (hey)
(7 Minutoz, Akatsuki)
Criminosos colecionando demônios
(Akatsuki! Akatsuki!)
E o mundo inteiro tem medo de quem nós somos
(Akatsuki! Akatsuki!)
Procurados, nukenins
Vamos caçá-los, jinchuurikis
Criminosos colecionando demônios
(Akatsuki! Akatsuki!)
[Lucas ART]
Da escuridão surgem nuvens vermelhas
Renegados estão na sua aldeia
Criminosos colecionando demônios
Se ficar no nosso caminho, não tem quem te ajude
Os ninjas mais procurados do mundo
Akatsuki
Olha sua cara de espanto (hey)
Quando vê os ninjas de manto (hey)
Trouxemos nuvens vermelhas (hey)
Acho que o céu tá sangrando (hey)
Cuidado, estamos chegando
Demônios de cauda, buscando
Pra completar o nosso plano
Vem, vem
Meu nome é Pain, no pain, no gain
Destruí Konoha com Shinra Tensei
Tô com a minha gang e eu já falei
A verdadeira dor pro mundo mostrarei
Fora da lei, me vingarei
Com Rinnegan, um deus eu me tornei
Ensinarei a dor pra vocês
Chorem ao ver eu matar meu sensei
Aqui só tem Rank-S, então vê se não mexe
Comparados com a gente, os Kages parecem moleques
Eu vou explodir sua vila
Me chamem de terrorista
Mantenho minha ideologia
Hoje eu vou salvar suas vidas
Isso não é uma chacina
Isso é Punição Divina
De uma terra onde a chuva sempre cai do céu
Ouça o bater de asas de um anjo de papel (de papel)
Só mais uma órfã de guerra, o mundo é tão cruel
Quero proteger Nagato, esse é o meu papel
Na Vila da Chuva (ah), tristeza nas ruas
Por que tantas guerras?
De quem é a culpa?
Já avisei pra vocês
Vou matar quem entrar (entrar)
No caminho de Pain
Da Vila da Areia (da Vila da Areia)
Manipulando marionetes
Psicopata, sem emoção
Igual meus fantoches, não tenho coração
Um assassino solitário
Eu sofri uma transformação
Me sinto preso em solidão
Curar, ninguém pode
Me transformei na escuridão
Me tornei um fantoche
Inimigos que me encontraram, cês tão sem sorte
Após sua morte, vira meu fantoche
E vai tá eternamente em minha posse
Meu bonde só renegados (hey)
Bijuus serão capturados (hey)
E o plano principal? (Hey)
Dominação mundial
Não te avisaram que só tem cara mau aqui?
Não mexe com a Akatsuki
Meu bonde só renegados (hey)
Bijuus serão capturados (hey)
E o plano principal? (Hey)
Dominação mundial
Não te avisaram que só tem cara mau aqui?
Não mexe com a Akatsuki
É que eu sou imortal, sobrenatural
Se preparem porque vai começar o ritual
Mato todos no meu caminho
Em nome do Deus Jashin
Eu sou mau, não tem ninguém igual
Um ataque da foice é uma ferida letal
Tá com medo? Assuma
Eu que matei o Asuma
Nukenin com a gang
Me enterre, okay
Não morri: Trollei
Igual um zumbi, voltei
Sabe que eu retalho, corto e estraçalho
Shikamaru Nara tem mó cara de otário
Falam, falam, falam, mas nunca são páreos
Não são adversários, só fracassos, vão pra casa do caralho
Deidara (hey)
Minha argila é explosiva
Ei, Gaara (hey)
Veja a obra de um artista
Eu ganhei fama de terrorista (terrorista)
A cada explosão fantástica (fantástica)
É que não conheciam ainda (aah)
É uma arte tão bombástica
Que o mundo se exploda (exploda)
Minhas mãos tem bocas (bocas)
Então, literalmente, eu tô cuspindo bombas
Boom! A arte é um boom!
Jibaku Bunshin contra Sasuke foi boom! (Ooh)
Cada explosão fantástica
Uma arte tão bombástica (boom)
(7 Minutoz, Akatsuki, Nerd Hits)
Olha sua cara de espanto (hey)
Quando vê os ninjas de manto (hey)
Trouxemos nuvens vermelhas (hey)
Acho que o céu tá sangrando (hey)
Cuidado, estamos chegando
Demônios de cauda, buscando
Pra completar o nosso plano
Vem, vem
Meu bonde só renegados (hey)
Bijuus serão capturados (hey)
E o plano principal? (Hey)
Dominação mundial
Não te avisaram que só tem cara mau aqui?
Não mexe com a Akatsuki
Meu bonde só renegados (hey)
Bijuus serão capturados (hey)
E o plano principal? (Hey)
Dominação mundial
Não te avisaram que só tem cara mau aqui?
Não mexe com a Akatsuki"
1593,eu posso ser deus,Link do Zap,"Me crucificar não vai ser o suficiente
Cês vão precisar de mais, mais, mais
Wait
Crucifixo no peito
Se minha imagem pode ser adorada, eu posso ser Deus
Se o Diabo não te derrotar
Ele vai enviar uma garota indecisa que ainda ama o ex
Se me prega em uma cruz, eu vou morrer sem propósito nenhum
Igual aconteceu com Jesus
Eu só quero um velório lotado pa caralho
Igual horário de pico no metrô da Estação Luz
Como é saber que o seu artista favorito
Não tem metade da minha criatividade?
Como é saber que o seu artista favorito
É pior que um cara que se chama Link do Zap?
Eu escolhi um nome tão imbecil
Porque eu não quero que olhem pra minha cara, nem meu nome
Eu quero que olhem pra minha arte
E é claro que cê não entende
Eu não vou prolongar o debate (só quero que tu se foda!)
Tem um monstro em cima da minha cama
Ah, eu não quero te odiar de pouco a pouco
Bebendo de segunda a sexta, descanso fim de semana
Nunca mais vou me mudar pelos outros
Você não vai achar em mim (nunca)
O pedaço que roubaram de você (aham)
As piores decisões eu tive que aprender (yeah)
Não se chega ao Céu sem ter suas raízes no Inferno
Eu me sinto tão desimportante
Isso tudo é culpa do mundo moderno (fazer o quê?)
E é incrível como num instante (do nada)
Esse mundo todo é meu
Fácil, isso tudo é fácil
Mil e uma dores, no fim não valeu minha alma
Transformei minhas dores em dinheiro com mais uma ex-namorada
Como é fácil ir pro topo e descobrir que não tem nada
Fácil, isso tudo é fácil
Mil e uma dores, no fim não valeu minha alma
Transformei minhas dores em dinheiro com mais uma ex-namorada
Como é fácil ir pro topo e descobrir que não tem nada
Kebrada Boyz"
1594,BANG BANG BANG (뱅뱅뱅),BIGBANG,"난 깨어나 까만 밤과 함께
nan kkae-eona kkaman bamgwa hamkke

다 들어와 담엔 누구 차례
da deureowa damen nugu charye

한 치 앞도 볼 수 없는 막장 게릴라
han chi apdo bol su eomneun makjang gerilla

경배하라 목청이 터지게
gyeongbaehara mokcheong-i teojige
찌질한 분위기를 전환해
jjijilhan bunwigireul jeonhwanhae

광기를 감추지 못하게 해
gwanggireul gamchuji motage hae

남자들의 품위 여자들의 가식
namjadeurui pumwi yeojadeurui gasik

이유 모를 자신감이 볼만해
iyu moreul jasin-gami bolmanhae
난 보란 듯이 너무나도 뻔뻔히
nan boran deusi neomunado ppeonppeonhi

니 몸속에 파고드는 알러지
ni momsoge pagodeuneun alleoji

이상한 정신의 술렁이는 천지
isanghan jeongsinui sulleong-ineun cheonji

오늘 여기 무법지
oneul yeogi mubeopji
난 불을 질러
nan bureul jilleo

심장을 태워
simjang-eul taewo

널 미치게 하고 싶어
neol michige hago sipeo

B-I-G yea we bang like this
B-I-G yea we bang like this

모두 다 같이
modu da gachi
총 맞은 것처럼
chong majeun geotcheoreom
Bang! Bang! Bang!
Bang! Bang! Bang!

Bang! Bang! Bang!
Bang! Bang! Bang!

빵야 빵야 빵야
ppang-ya ppang-ya ppang-ya
Bang! Bang! Bang!
Bang! Bang! Bang!

Bang! Bang! Bang!
Bang! Bang! Bang!

빵야 빵야 빵야
ppang-ya ppang-ya ppang-ya
다 꼼짝 마라 다 꼼짝 마
da kkomjjak mara da kkomjjak ma

다 꼼짝 마라 다 꼼짝 마
da kkomjjak mara da kkomjjak ma

오늘 밤 끝장 보자 다 끝장 봐
oneul bam kkeutjang boja da kkeutjang bwa

오늘 밤 끝장 보자
oneul bam kkeutjang boja

빵야 빵야 빵야
ppang-ya ppang-ya ppang-ya
널 데려가 지금 이 순간에
neol deryeoga jigeum i sun-gane

새빨간 저 하늘이 춤출 때
saeppalgan jeo haneuri chumchul ttae

돌고 돌아 너와 나 이곳은 Valhalla
dolgo dora neowa na igoseun Valhalla

찬양하라 더 울려 퍼지게
chanyanghara deo ullyeo peojige
We go hard 불침번
We go hard bulchimbeon

밤새 달려 축지법
bamsae dallyeo chukjibeop

이 노래는 꼭지점
i noraeneun kkokjijeom

신이나 불러라 신점
sinina bulleora sinjeom
큰 비명소리는 마성의 멜로디
keun bimyeongsorineun maseong-ui mellodi

검은 독기의 연결 고리
geomeun dokgiui yeon-gyeol gori

사방 팔방 오방 가서 푸는 고삐 whoo
sabang palbang obang gaseo puneun goppi whoo
난 불을 질러
nan bureul jilleo

네 심장을 태워
ne simjang-eul taewo

널 미치게 하고 싶어
neol michige hago sipeo

B-I-G yea we bang like this
B-I-G yea we bang like this

모두 다 같이
modu da gachi
총 맞은 것처럼
chong majeun geotcheoreom
Bang! Bang! Bang!
Bang! Bang! Bang!

Bang! Bang! Bang!
Bang! Bang! Bang!

빵야 빵야 빵야
ppang-ya ppang-ya ppang-ya
Bang! Bang! Bang!
Bang! Bang! Bang!

Bang! Bang! Bang!
Bang! Bang! Bang!

빵야 빵야 빵야
ppang-ya ppang-ya ppang-ya
다 꼼짝 마라 다 꼼짝 마
da kkomjjak mara da kkomjjak ma

다 꼼짝 마라 다 꼼짝 마
da kkomjjak mara da kkomjjak ma

오늘 밤 끝장 보자 다 끝장 봐
oneul bam kkeutjang boja da kkeutjang bwa

오늘 밤 끝장 보자
oneul bam kkeutjang boja

빵야 빵야 빵야
ppang-ya ppang-ya ppang-ya
Ready or not
Ready or not

Yea we don’t give a what
Yea we don’t give a what

Ready or not
Ready or not

Yea we don’t give a what
Yea we don’t give a what
Let’s go
Let’s go

남자들은 위로
namjadeureun wiro

여자들은 get low
yeojadeureun get low

당겨라 bang bang bang
danggyeora bang bang bang
Let the bass drum go
Let the bass drum go

남자들은 위로
namjadeureun wiro

여자들은 get low
yeojadeureun get low

당겨라 bang bang bang
danggyeora bang bang bang
Let the bass drum go
Let the bass drum go

Let the bass drum go
Let the bass drum go

Let the bass drum go
Let the bass drum go
Bang! Bang! Bang!
Bang! Bang! Bang!

Bang! Bang! Bang!
Bang! Bang! Bang!

Let the bass drum go
Let the bass drum go
Bang! Bang! Bang!
Bang! Bang! Bang!

Bang! Bang! Bang!
Bang! Bang! Bang!

Let the bass drum go
Let the bass drum go"
1601,Seu Polícia,Zé Neto e Cristiano,"Seu polícia, é que eu separei recentemente
De paixão, eu tô doente
Será que o senhor me entende?
Os vizinhos tão reclamando do volume do meu som
Mas enquanto ela não voltar
Eu vou continuar
Me afogando no álcool
O som do carro no talo
Manda a multa, que eu vou pagar
Mas enquanto ela não voltar
Sofrimento é mato
Coração em pedaço
Compreenda, por favor
O meu amor me deixou
Seu polícia, é que eu separei recentemente
De paixão, eu tô doente
Será que o senhor me entende?
Os vizinhos tão reclamando do volume do meu som
Mas enquanto ela não voltar
Eu vou continuar
Me afogando no álcool
O som do carro no talo
Manda a multa, que eu vou pagar
Mas enquanto ela não voltar
Sofrimento é mato
Coração em pedaço
Compreenda, por favor
O meu amor me deixou
Me afogando no álcool
O som do carro no talo
Manda a multa, que eu vou pagar
Mas enquanto ela não voltar
Sofrimento é mato
Coração em pedaço
Compreenda, por favor
O meu amor me deixou"
1602,Infiel,Marília Mendonça,"Isso não é uma disputa
Eu não quero te provocar
Descobri faz um ano e tô te procurando pra dizer
Hoje a farsa vai acabar
Hoje não tem hora de ir embora
Hoje ele vai ficar
No momento deve estar feliz e achando que ganhou
Não perdi nada, acabei de me livrar
Com certeza ele vai atrás, mas com outra intenção
Tá sem casa, sem rumo e você é a única opção
E agora será que aguenta a barra sozinha?
Se sabia de tudo, se vira, a culpa não é minha
O seu prêmio que não vale nada, estou te entregando
Pus as malas lá fora e ele ainda saiu chorando
Essa competição por amor só serviu pra me machucar
Tá na sua mão, você agora vai cuidar de um traidor
Me faça esse favor
Iêêê, infiel
Eu quero ver você morar num motel
Estou te expulsando do meu coração
Assuma as consequências dessa traição
Iê iê iê, infiel
Agora ela vai fazer o meu papel
Daqui um tempo você vai se acostumar
E aí vai ser a ela a quem vai enganar
Você não vai mudar
O seu prêmio que não vale nada, estou te entregando
Pus as malas lá fora e ele ainda saiu chorando
Essa competição por amor só serviu pra me machucar
Tá na sua mão, você agora vai cuidar de um traidor
Me faça esse favor
Iêêê, infiel
Eu quero ver você morar num motel
Estou te expulsando do meu coração
Assuma as consequências dessa traição
Iê iê iê, infiel
Agora ela vai fazer o meu papel
Daqui um tempo você vai se acostumar
E aí vai ser a ela a quem vai enganar
Você não vai mudar
Iêê, infiel
Agora ela vai fazer o meu papel
Daqui um tempo você vai se acostumar
E aí vai ser a ela a quem vai enganar
Você não vai mudar
Iêêê, infiel"
1608,50 Reais (part. Maiara e Maraisa),Naiara Azevedo,"Bonito!
Que bonito, hein!
Que cena mais linda
Será que eu estou atrapalhando o casalzinho aí?
Que lixo!
Cê tá de brincadeira
Então é aqui o seu futebol toda quarta-feira
E por acaso esse motel
É o mesmo que me trouxe na lua de mel?
É o mesmo que você me prometeu o céu
E agora me tirou o chão?
E não precisa se vestir
Eu já vi tudo que eu tinha que ver aqui
Que decepção
Um a zero pra minha intuição
Não sei se dou na cara dela ou bato em você
Mas eu não vim atrapalhar sua noite de prazer
E pra ajudar pagar a dama que lhe satisfaz
Toma aqui uns 50 reais
Não sei se dou na cara dela ou bato em você
Mas eu não vim atrapalhar sua noite de prazer
E pra ajudar pagar a dama que lhe satisfaz
Toma aqui uns 50 reais
E por acaso esse motel
É o mesmo que me trouxe na lua de mel?
É o mesmo que você me prometeu o céu
E agora me tirou o chão?
E não precisa se vestir
Eu já vi tudo que eu tinha que ver aqui
Que decepção
Um a zero pra minha intuição
Não sei se dou na cara dela ou bato em você
Mas eu não vim atrapalhar sua noite de prazer
E pra ajudar pagar a dama que lhe satisfaz
Toma aqui uns 50 reais
Não sei se dou na cara dela ou bato em você
Mas eu não vim atrapalhar sua noite de prazer
E pra ajudar pagar a dama que lhe satisfaz
Toma aqui uns 50 reais
Ai, ai, ai, ai
Ai, ai, ai, ai
E pra ajudar pagar a dama que lhe satisfaz
Toma aqui uns 50 reais"
1609,Esqueci,Bruno e Marrone,"Não vou impedir você partir
Nem vou pedir que fique aqui
Vou me portar com toda classe
Não vou te pedir que volte atrás
Que pare um pouco, pense mais
Nem te impedir que chame um táxi
Eu até já esqueci a cor dos teus olhos castanhos
Que tem um metro e sessenta e que se demora no banho
Esqueci que seu sapato é do tamanho trinta e seis
E que adora fazer sexo trinta vezes por mês
Esqueci que me acorda com o café da manhã
Nos seus braços me apertando, se dizendo minha fã
Esqueci de te dizer que este pranto nos meus olhos
É que o meu time perdeu e por isso então eu choro
Não vou precisar do seu carinho
Eu me viro bem sozinho
Mas antes de ir embora
Faz comigo aquele amor que agride
Tranque a noite lá de fora
Amanhã você decide
Eu até já esqueci a cor dos teus olhos castanhos
Que tem um metro e sessenta e que se demora no banho
Esqueci que seu sapato é do tamanho trinta e seis
E que adora fazer sexo trinta vezes por mês
Esqueci que me acorda com o café da manhã
Nos seus braços me apertando, se dizendo minha fã
Esqueci de te dizer que este pranto nos meus olhos
É que o meu time perdeu e por isso então eu choro"
1610,Que Pena Que Acabou,Gusttavo Lima,"Que pena que acabou, uô, uô, uô, uô
E o meu coração chorou, uô, uô, uô, uô
Que pena que acabou, uô, uô, uô, uô
Ainda não tive coragem de arrumar a cama
Que a gente fez amor pela última vez
Pela última vez
O seu cheiro está entre nossos lençóis
E na memória, o calor do seu corpo debaixo do cobertor
Que a gente fez amor
Será que você ainda pensa em mim?
Será que o nosso caso teve fim?
Quero ouvir de você, eu preciso saber
Independente da sua decisão
Quero falar do fundo do meu coração
Que valeu a pena tudo que a gente viveu
Que pena que acabou, uô, uô, uô, uô
E o meu coração chorou, uô, uô, uô, uô
Que pena que acabou, uô, uô, uô, uô
Mas ainda existe amor, uô, uô, uô, uô
Que pena que acabou
Ainda não tive coragem de arrumar a cama
Que a gente fez amor pela última vez
Pela última vez
O seu cheiro está entre nossos lençóis
E na memória, o calor do seu corpo debaixo do cobertor
Que a gente fez amor
Será que você ainda pensa em mim?
Será que o nosso caso teve fim?
Quero ouvir de você, eu preciso saber
Independente da sua decisão
Quero falar do fundo do meu coração
Que valeu a pena tudo que a gente viveu
Que pena que acabou, uô, uô, uô, uô
E o meu coração chorou, uô, uô, uô, uô
Que pena que acabou, uô, uô, uô, uô
Mas ainda existe amor, uô, uô, uô, uô
Que pena que acabou, uô, uô"
16100,Você Faz Falta Aqui,Maiara e Maraisa,"Você, você, faz falta, falta aqui, aqui, aqui
Que o som, o som bate, bate, volta, volta, volta
Não tem mais nada entre o chão e o teto, teto, teto
Só o eco, eco, eco, eco
Tem certeza que você levou tudo?
Tem certeza que não esqueceu nada?
Eu só sei que até o criado mudo
Do seu livro preferido sente falta
É que eu te vejo em tudo, em cada canto dessa casa
Nos cabides, nas gavetas e na cama bagunçada
E no box do banheiro sempre que o vidro embaça
Tem seu nome, um coração e uma flecha atravessada
É que eu te vejo em tudo, em cada canto dessa casa
Nos cabides, nas gavetas e na cama bagunçada
E o seu cheiro está grudado em cada roupa que eu usava
Você foi e esqueceu de levar a saudade na mala, mala, mala"
1613,40 Graus de Amor,Péricles,"Meu coração é o teu lugar
Meu coração quer te abrigar
Eu te amo tanto, preciso de você
Eu te amo tanto, meu mundo é você
Lá fora não existe amor
Sincero como o meu amor
Eu sei
Tão puro e cheio de emoção
Eu sei
Nós dois somos iguais
Os nossos ideais
Paixão, ternura e paz
É só você entrar, aqui é o seu lugar
Te amo
Meu coração está no fogo pra te amar
Queimando
É só você chegar, quero te abraçar
Deita no meu peito
E sente o meu calor
40 graus de amor-perfeito
Meu coração é o teu lugar
Meu coração quer te abrigar
Eu te amo tanto, preciso de você
Eu te amo tanto, meu mundo é você
Lá fora não existe amor
Sincero como o meu amor
Eu sei
Tão puro e cheio de emoção
Eu sei
Nós dois somos iguais
Os nossos ideais
Paixão, ternura e paz
É só você entrar, aqui é o seu lugar
Te amo
Meu coração está no fogo pra te amar
Queimando
É só você chegar, quero te abraçar
Deita no meu peito
E sente o meu calor
40 graus de amor-perfeito"
1615,Pra Ter Você Aqui,Thaeme e Thiago,"Iê, Iê, Iê, Iê
Iê, Iê, Iê, Iê
Iê, Iê, Iê, Iê, Iê
É madrugada, quatro horas da manhã
E eu aqui sem sono, pensando em você de novo
Querendo ter você aqui
Meu coração tá na saudade, só lembrando nosso último encontro
O abraço quente, o beijo gostoso
Que falta faz você aqui
Eu já tentei, mas é inútil conviver com essa saudade, não dá!
Procuro em todas as esquinas buscando seu olhar
Eu peço a Deus todos os dias pra encontrar você
Pra ter você de novo aqui
Eu corro, eu vou até o fim
Eu grito aos quatro ventos
Digo ao mundo que eu só amo você
E passe o tempo que passar
Eu tô aqui pra te esperar
Eu sei que aí dentro de você ainda existe nós dois
Vive o nosso amor"
1618,Davai Za,Lyube,"Серыми тучами небо затянуто 
Нервы гитарной струною натянуты 
Дождь барабанит с утра и до вечера 
Время застывшее кажется вечностью 
Мы наступаеи по всем направлениям 
Танки, пехота, огонь артиллерии 
Нас убивают, но мы выживаем 
И снова в атаку себя мы бросаем 
    
Давай за жизнь, давай, брат, до конца 
Давай за тех, кто с нами был тогда 
Давай за жизнь, давай, брат, до конца 
Давай за тех, кто с нами был тогда 
    
Небо над нами свинцовыми тучами 
Стелется низко туманами рваными 
Хочется верить, что все уже кончилось 
Только бы выжил товарищ мой раненый 
Ты потерпи, браток, не умирай пока 
Будешь ты жить еще долго и счастливо 
Будем на свадьбе твоей мы отплясывать 
Будешь ты в небо детишек подбрасывать 
    
Давай за жизнь, держись, брат, до конца 
Давай за тех, кто дома ждет тебя 
Давай за жизнь, держись, брат, до конца 
Давай за тех, кто дома ждет тебя 
    
Давай за них, давай за нас 
И за сибирь и за кавказ 
За свет далеких городов 
И за друзей, и за любовь 
Давай за вас, давай за нас 
И за десант и за спецназ 
За боевые ордена 
Давай поднимем, старина 
    
В старом альбоме нашел фотографию 
Земляк, он был командиром красной армии 
""сыну на память. берлин 45-го"" 
Века ушедшего воспоминания 
Запах травы на рассвете нескошеной 
Стоны земли от бомбежек распаханной 
Пара солдатских ботинок истоптанных 
Воинами новыми, воинами старыми 
    
Давай за жизнь 
Давай за тех 
Давай за жизнь 
Давай помянем тех, кто с нами был"
1620,Cancun,Thiaguinho,"E se daqui pra frente
A gente prometesse não brigar
E sendo diferente
Pegar um tempo livre e viajar
Nenhum de nós pode atender o celular
Se alguém ligar a gente finge que não vê
Vou espalhar pro mundo que eu vou casar
E todo mundo vai saber quem é você
É só pedir pra qualquer um eternizar
Fotografando esse momento de lazer
Já reservei um lugarzinho em frente ao mar
Juntei uma grana, me apertei isso é comum
Mas não é hora de parar pra reclamar (ohhhh, ohhh)
Porque a passagem tá comprada pra Cancun
Pode se arrumar
Não precisa muita coisa porque a gente vai ficar sem roupa
1, 2, 3 e já, me diz se vai ou se não vai nesse avião
Se insinuar
Que vai negar não vou deixar você falar
E vou correndo pra beijar a sua boca
Eu quero ficar
A noite inteira coladinho com você fazendo amor
Quando o sol brilhar vou te servir café na cama
E dobrar o cobertor
Pode acreditar daqui pra frente a felicidade
Não tem hora pra acabar"
1621,Coração Machucado,Wesley Safadão,"Não tô a fim de relacionamento sério
Porque já estou vindo de um bem complicado
Esse lance de amar por enquanto eu não quero
Meu coração ainda está tão machucado
Mas isso não quer dizer que a gente não fique
Em uma balada no fim de semana
Depois de uns beijos e doses de uísque
A gente se entregue e acabe na cama
É porque quando alguém quebra a cara no amor
Fica tão assustado com a dor
Feito animal ferido com medo
Por isso tente me entender
Não é que eu não queira você
Só estou dando um tempo que é pra não errar outra vez
Não quero outra pessoa pra fazer o que ela me fez, entenda
Por enquanto vamos deixar tudo do jeito que tá
A gente se encontra pra depois se amar
Ainda não posso ser teu por inteiro
Por enquanto vamos ficar quieto em cima do muro
O tempo é quem vai dizer nosso futuro
Se vai ser pra sempre ou só passageiro
Por enquanto vamos deixar tudo do jeito que tá
A gente se encontra pra depois amar
Ainda não posso ser teu por inteiro
Por enquanto vamos ficar quieto em cima do muro
O tempo é quem vai dizer nosso futuro
Se vai ser pra sempre ou só passageiro"
1622,Chocolate Quente,Alex e Alex,"Estava sozinho
Numa noite fria te encontrei
E pelas ruas da cidade estava a pensar
Em alguém que eu não sabia quem era,
Hoje eu sei que é você
E, por isso, te encontrei
E te chamei pra tomar um chocolate quente
Você me olhou e aceitou com um riso tão carente
Num pedacinho de uma mesa rabiscada
Escritos de amor
Eu te olhava
Deus me deu você
E me fez te achar
Como um dia eu podia imaginar?
Foi um milagre te encontrar
E uma eternidade pra te amar
(Refrão)
Se olho para o céu, vejo você
Se a areia beija o mar, beijo você
E a lua vem ouvir nossa canção
Um poema de amor escrevi pro teu coração"
1623,Vamo Que Vamo,Thiaguinho,"No lelele no lelele no lelele
No lelele no lelele no lelele
Vamo que vamo que vamo que vamo
Que hoje é dia de curtir com os parça
Tem o dia certo da semana que ela nao embassa
Vamo que vamo que vamo que vamo
Que a feijuca ja ta na medida
To ficando louco que esse clima ainda é tardezinha
Se tem batucada, conversa fiada
Chama que eu ja vou, cola que eu ja to
Até acabar
Sou da madrugada sem hora marcada
Vou ficar aqui, tras mais uma aí
Que eu sou inimigo do fim
Não tem jeito eu sou assim
Amo minha rapaziada
Junta o gelo e o pagodin
Não da outra é só risada
Ja mandaram te dizer
Só esta faltando voce
Nossa vibe voce não vai esquecer.
No lelele no lelele no lelele
No lelele no lelele no lelele"
